Opportunity_ID,Account_ID,Sales_Rep_ID,Campaign_ID,Region,Industry,Account_Size,Product_Category,Deal_Size,Discount_%,Probability,Forecast_Category,Created_Date,Close_Date,Sales_Cycle_Days,Activity_Count,Is_Won,Is_Lost,Weighted_Revenue
19444,210,12,5,APAC,Pharma,SMB,Consumables,9415,0.2,28.08,Pipeline,2025-03-29,2025-06-07,70,12,0,1,2643.732
19445,1333,24,11,APAC,Diagnostics,Mid-Market,Instruments,83193,0.17,21.6,Pipeline,2025-05-30,2025-08-09,71,18,0,1,17969.688000000002
19446,132,17,11,Americas,Diagnostics,Enterprise,Instruments,332646,0.14,21.6,Pipeline,2024-05-17,2024-11-29,196,12,0,1,71851.53600000001
19447,1326,6,12,APAC,Industrial,Mid-Market,Consumables,41998,0.23,18.0,Pipeline,2024-09-13,,61,10,0,1,7559.639999999999
19448,508,13,9,Americas,Life Sciences,SMB,Software,22271,0.07,12.6,Pipeline,2023-04-06,2023-05-14,38,10,0,1,2806.146
19449,558,13,12,Americas,Life Sciences,Mid-Market,Instruments,45086,0.06,15.12,Pipeline,2025-12-12,,114,4,1,0,6817.0032
19450,1246,20,12,EMEA,Life Sciences,SMB,Instruments,44236,0.09,28.08,Pipeline,2023-11-13,2024-02-02,81,9,0,1,12421.4688
19451,481,8,10,EMEA,Environmental,Enterprise,Consumables,399449,0.06,18.0,Pipeline,2024-07-16,2024-12-05,142,10,1,0,71900.81999999999
19452,591,7,4,Americas,Life Sciences,SMB,Instruments,5930,0.15,15.12,Pipeline,2023-11-11,2024-01-11,61,5,0,1,896.616
19453,764,12,1,APAC,Life Sciences,Enterprise,Instruments,476317,0.21,23.4,Pipeline,2024-08-06,2025-02-21,199,3,0,1,111458.178
19454,737,2,14,APAC,Pharma,Enterprise,Software,499084,0.21,18.0,Pipeline,2023-03-08,2023-09-12,188,10,0,1,89835.12
19455,1227,16,10,APAC,Environmental,Enterprise,Services,292000,0.14,18.14,Pipeline,2025-12-14,2026-07-23,221,17,0,1,52968.8
19456,1460,20,8,EMEA,Diagnostics,Mid-Market,Software,113643,0.26,30.89,Pipeline,2024-06-30,2024-09-10,72,11,0,1,35104.322700000004
19457,1069,20,8,EMEA,Industrial,SMB,Instruments,9952,0.27,30.89,Pipeline,2023-10-14,,59,3,0,1,3074.1728000000003
19458,683,25,15,APAC,Environmental,Enterprise,Instruments,216850,0.06,21.6,Pipeline,2024-01-19,2024-07-27,190,17,0,1,46839.600000000006
19459,1410,21,4,Americas,Environmental,SMB,Software,43248,0.07,12.6,Pipeline,2024-06-17,2024-07-27,40,4,0,1,5449.248
19460,1453,5,15,Americas,Life Sciences,Mid-Market,Services,131088,0.33,13.86,Pipeline,2023-05-02,2023-09-26,147,10,0,1,18168.7968
19461,259,11,11,APAC,Industrial,SMB,Services,5488,0.35,23.76,Pipeline,2023-07-28,2023-09-01,35,17,0,1,1303.9488000000001
19462,63,22,1,EMEA,Diagnostics,Mid-Market,Instruments,45412,0.12,18.0,Pipeline,2023-02-08,2023-05-28,109,3,0,1,8174.16
19463,1002,6,15,APAC,Life Sciences,Mid-Market,Services,118871,0.24,18.0,Pipeline,2023-07-20,2023-12-05,138,5,1,0,21396.78
19464,288,1,8,APAC,Diagnostics,Mid-Market,Software,146962,0.13,18.0,Pipeline,2024-04-29,2024-07-01,63,7,0,1,26453.16
19465,318,21,2,Americas,Pharma,SMB,Services,31068,0.08,15.12,Pipeline,2024-11-27,2025-01-24,58,7,0,1,4697.4816
19466,689,11,10,APAC,Environmental,SMB,Software,43496,0.35,23.76,Pipeline,2025-07-23,2025-10-05,74,18,0,1,10334.6496
19467,57,1,8,APAC,Life Sciences,SMB,Services,40098,0.22,25.92,Pipeline,2025-11-30,2026-02-19,81,16,1,0,10393.401600000001
19468,1315,12,2,APAC,Industrial,Mid-Market,Services,55354,0.16,33.7,Pipeline,2024-10-25,2025-01-12,79,12,0,1,18654.298000000003
19469,191,10,2,Americas,Pharma,Mid-Market,Consumables,44349,0.23,28.08,Pipeline,2025-04-20,2025-08-19,121,14,1,0,12453.1992
19470,449,22,4,EMEA,Life Sciences,SMB,Software,38791,0.27,19.8,Pipeline,2023-09-12,2023-11-30,79,5,0,1,7680.618
19471,157,2,3,APAC,Diagnostics,SMB,Consumables,40755,0.14,21.6,Pipeline,2024-03-17,2024-06-12,87,12,0,1,8803.080000000002
19472,1037,19,5,EMEA,Life Sciences,Mid-Market,Software,55139,0.16,23.4,Pipeline,2025-07-14,2025-10-03,81,4,0,1,12902.526
19473,744,4,15,Americas,Environmental,Mid-Market,Services,81255,0.32,28.51,Pipeline,2025-10-22,2026-03-09,138,11,0,1,23165.8005
19474,1190,20,5,EMEA,Pharma,SMB,Services,9100,0.09,23.4,Pipeline,2025-07-13,2025-08-29,47,7,0,1,2129.4
19475,758,11,12,APAC,Life Sciences,SMB,Consumables,35842,0.19,18.0,Pipeline,2025-01-19,2025-03-15,55,5,0,1,6451.5599999999995
19476,1423,11,13,APAC,Pharma,SMB,Services,19485,0.14,18.0,Pipeline,2024-01-31,2024-03-28,57,3,0,1,3507.2999999999997
19477,541,12,6,APAC,Industrial,Enterprise,Instruments,87752,0.28,37.07,Pipeline,2024-11-29,,173,17,0,1,32529.666400000002
19478,610,10,1,Americas,Industrial,Enterprise,Consumables,494649,0.18,23.4,Pipeline,2025-06-18,2025-12-23,188,7,0,1,115747.866
19479,807,11,15,APAC,Life Sciences,Enterprise,Software,355510,0.18,21.6,Pipeline,2024-09-20,2025-03-13,174,19,0,1,76790.16
19480,799,1,14,APAC,Environmental,Mid-Market,Instruments,132091,0.17,21.6,Pipeline,2024-06-23,2024-11-01,131,16,0,1,28531.656000000003
19481,900,21,12,Americas,Industrial,Mid-Market,Services,51760,0.06,15.12,Pipeline,2024-12-06,2025-02-24,80,5,0,1,7826.112
19482,789,13,7,Americas,Diagnostics,SMB,Software,43911,0.21,15.12,Pipeline,2023-03-27,2023-05-19,53,12,1,0,6639.3432
19483,1150,7,10,Americas,Industrial,Mid-Market,Consumables,125452,0.25,12.6,Pipeline,2023-01-19,2023-05-28,129,8,1,0,15806.952
19484,376,25,8,APAC,Pharma,Mid-Market,Instruments,102698,0.17,21.6,Pipeline,2024-07-09,2024-09-23,76,19,0,1,22182.768000000004
19485,12,14,4,EMEA,Industrial,SMB,Consumables,10188,0.33,25.74,Pipeline,2025-01-23,2025-03-11,47,5,1,0,2622.3911999999996
19486,733,11,1,APAC,Industrial,SMB,Software,25255,0.06,18.0,Pipeline,2024-04-13,2024-06-24,72,6,1,0,4545.9
19487,597,2,2,APAC,Environmental,Enterprise,Services,328576,0.35,23.76,Pipeline,2023-11-17,2024-06-20,216,4,0,1,78069.6576
19488,1220,2,4,APAC,Environmental,SMB,Services,22493,0.18,18.0,Pipeline,2024-05-15,2024-06-19,35,2,0,1,4048.74
19489,1495,9,14,EMEA,Pharma,SMB,Software,13496,0.35,13.86,Pipeline,2024-05-27,2024-08-24,89,8,0,1,1870.5456
19490,1234,19,5,EMEA,Environmental,Enterprise,Instruments,393298,0.22,28.08,Pipeline,2024-02-19,2024-07-02,134,18,0,1,110438.0784
19491,807,12,15,APAC,Life Sciences,Enterprise,Consumables,289048,0.18,33.7,Pipeline,2025-10-31,2026-03-26,146,11,0,1,97409.176
19492,1298,23,9,APAC,Environmental,Mid-Market,Services,108517,0.34,28.51,Pipeline,2023-11-11,2024-04-04,145,19,0,1,30938.1967
19493,174,21,4,Americas,Industrial,SMB,Services,21361,0.08,15.12,Pipeline,2025-02-05,2025-04-10,64,14,1,0,3229.7832
19494,1001,1,2,APAC,Diagnostics,Enterprise,Consumables,138954,0.12,25.92,Pipeline,2024-10-09,2025-05-22,225,11,0,1,36016.876800000005
19495,564,23,15,APAC,Life Sciences,SMB,Software,32074,0.19,21.6,Pipeline,2023-09-17,2023-10-30,43,12,0,1,6927.984
19496,1476,18,4,EMEA,Industrial,Mid-Market,Instruments,59146,0.33,16.63,Pipeline,2024-08-01,2024-11-15,106,17,0,1,9835.979800000001
19497,944,24,3,APAC,Life Sciences,Enterprise,Consumables,265070,0.24,21.6,Pipeline,2024-02-26,2024-09-01,188,18,0,1,57255.12000000001
19498,993,18,9,EMEA,Environmental,SMB,Consumables,10099,0.06,12.6,Pipeline,2025-05-25,2025-07-28,64,10,0,1,1272.474
19499,467,25,6,APAC,Diagnostics,Enterprise,Instruments,106723,0.3,19.8,Pipeline,2025-03-02,2025-10-23,235,9,0,1,21131.154000000002
19500,970,24,13,APAC,Life Sciences,SMB,Services,8158,0.08,21.6,Pipeline,2023-01-25,2023-03-15,49,16,0,1,1762.1280000000002
19501,510,17,14,Americas,Diagnostics,Mid-Market,Software,96905,0.07,21.6,Pipeline,2025-04-27,2025-08-15,110,18,0,1,20931.480000000003
19502,1381,19,6,EMEA,Environmental,SMB,Software,5134,0.26,25.74,Pipeline,2024-07-16,2024-10-10,86,7,0,1,1321.4915999999998
19503,1119,12,6,APAC,Industrial,Enterprise,Consumables,166127,0.17,28.08,Pipeline,2025-04-03,2025-08-14,133,17,0,1,46648.4616
19504,315,19,11,EMEA,Diagnostics,SMB,Software,7131,0.23,23.4,Pipeline,2023-02-10,2023-04-30,79,6,1,0,1668.654
19505,248,2,1,APAC,Life Sciences,Mid-Market,Services,117794,0.22,21.6,Pipeline,2023-02-22,2023-05-27,94,18,0,1,25443.504000000004
19506,1057,20,5,EMEA,Diagnostics,SMB,Instruments,33553,0.16,28.08,Pipeline,2025-10-15,2025-11-29,45,6,0,1,9421.6824
19507,60,9,3,EMEA,Industrial,SMB,Instruments,16509,0.29,16.63,Pipeline,2023-09-19,2023-11-23,65,11,0,1,2745.4467
19508,1308,12,3,APAC,Life Sciences,SMB,Services,39800,0.13,23.4,Pipeline,2023-02-07,2023-04-10,62,10,0,1,9313.199999999999
19509,423,13,2,Americas,Pharma,SMB,Instruments,15005,0.18,12.6,Pipeline,2025-03-25,2025-05-23,59,6,1,0,1890.63
19510,651,4,10,Americas,Pharma,Enterprise,Consumables,112078,0.21,21.6,Pipeline,2025-01-07,2025-05-09,122,12,0,1,24208.848
19511,1315,7,7,Americas,Industrial,Mid-Market,Instruments,56214,0.12,15.12,Pipeline,2023-10-16,2024-02-02,109,4,1,0,8499.5568
19512,1438,24,13,APAC,Industrial,SMB,Instruments,36167,0.32,23.76,Pipeline,2023-02-21,2023-04-05,43,18,0,1,8593.2792
19513,213,23,14,APAC,Life Sciences,Enterprise,Consumables,462415,0.21,21.6,Pipeline,2023-03-11,2023-08-31,173,14,0,1,99881.64000000001
19514,1396,19,8,EMEA,Diagnostics,Mid-Market,Services,38892,0.29,30.89,Pipeline,2025-07-29,2025-12-11,135,13,0,1,12013.738800000001
19515,33,24,12,APAC,Diagnostics,Mid-Market,Services,64847,0.34,23.76,Pipeline,2023-10-27,2023-12-28,62,9,0,1,15407.647200000001
19516,655,1,1,APAC,Diagnostics,SMB,Software,16653,0.25,18.0,Pipeline,2023-08-15,2023-09-16,32,7,1,0,2997.54
19517,300,20,9,EMEA,Pharma,Mid-Market,Instruments,140934,0.34,37.07,Pipeline,2024-11-04,2025-01-16,73,12,0,1,52244.2338
19518,1419,4,12,Americas,Industrial,Enterprise,Software,202245,0.22,21.6,Pipeline,2023-03-26,2023-08-28,155,13,0,1,43684.920000000006
19519,990,20,15,EMEA,Industrial,Mid-Market,Consumables,104522,0.32,30.89,Pipeline,2024-01-14,2024-05-27,134,17,1,0,32286.8458
19520,38,11,3,APAC,Environmental,SMB,Consumables,15750,0.2,18.0,Pipeline,2024-01-28,2024-03-17,49,7,0,1,2835.0
19521,951,7,8,Americas,Life Sciences,Mid-Market,Instruments,40702,0.3,19.96,Pipeline,2025-10-20,,122,19,0,1,8124.1192
19522,794,9,4,EMEA,Environmental,SMB,Software,6741,0.22,12.6,Pipeline,2024-09-24,2024-12-08,75,10,0,1,849.366
19523,1415,22,7,EMEA,Industrial,Mid-Market,Software,103455,0.18,18.0,Pipeline,2024-07-16,2024-11-03,110,5,0,1,18621.899999999998
19524,972,8,3,EMEA,Diagnostics,Mid-Market,Instruments,144101,0.24,25.92,Pipeline,2024-12-09,2025-04-18,130,11,0,1,37350.97920000001
19525,620,9,5,EMEA,Pharma,Mid-Market,Consumables,129814,0.11,15.12,Pipeline,2025-01-30,2025-04-07,67,14,0,1,19627.876800000002
19526,1478,3,12,Americas,Industrial,Mid-Market,Software,146027,0.31,19.8,Pipeline,2024-02-03,2024-04-06,63,6,0,1,28913.346
19527,1188,15,15,Americas,Life Sciences,Mid-Market,Services,106381,0.12,18.0,Pipeline,2025-04-24,,130,4,0,1,19148.579999999998
19528,1013,14,6,EMEA,Life Sciences,SMB,Services,27282,0.21,23.4,Pipeline,2025-08-25,2025-10-24,60,6,0,1,6383.987999999999
19529,1337,9,11,EMEA,Diagnostics,SMB,Services,39808,0.13,12.6,Pipeline,2023-04-01,2023-06-11,71,9,0,1,5015.808
19530,600,7,15,Americas,Diagnostics,Mid-Market,Instruments,84638,0.27,13.86,Pipeline,2025-05-15,2025-07-25,71,2,1,0,11730.8268
19531,153,6,3,APAC,Pharma,SMB,Instruments,10533,0.07,18.0,Pipeline,2025-07-08,2025-09-19,73,3,0,1,1895.9399999999998
19532,524,25,12,APAC,Pharma,Enterprise,Services,331497,0.24,21.6,Pipeline,2023-09-23,2024-04-26,216,11,0,1,71603.35200000001
19533,639,17,1,Americas,Industrial,Mid-Market,Software,44721,0.31,19.8,Pipeline,2025-08-01,2025-12-02,123,7,0,1,8854.758
19534,442,25,15,APAC,Industrial,SMB,Services,29354,0.22,18.0,Pipeline,2023-08-08,2023-10-25,78,10,1,0,5283.72
19535,853,19,10,EMEA,Environmental,Mid-Market,Services,78277,0.19,28.08,Pipeline,2025-12-12,2026-02-26,76,9,1,0,21980.1816
19536,549,23,13,APAC,Pharma,SMB,Software,13112,0.07,21.6,Pipeline,2023-07-08,2023-09-18,72,12,0,1,2832.1920000000005
19537,750,10,9,Americas,Diagnostics,Enterprise,Services,185763,0.28,30.89,Pipeline,2024-08-14,2025-01-14,153,13,0,1,57382.1907
19538,1471,17,10,Americas,Pharma,SMB,Consumables,43078,0.35,23.76,Pipeline,2024-10-13,2024-11-28,46,9,0,1,10235.3328
19539,1440,23,10,APAC,Life Sciences,Mid-Market,Services,69315,0.27,23.76,Pipeline,2023-03-04,2023-07-09,127,17,1,0,16469.244
19540,1201,14,8,EMEA,Industrial,Mid-Market,Instruments,88414,0.21,23.4,Pipeline,2023-07-26,2023-10-24,90,8,1,0,20688.876
19541,971,7,5,Americas,Diagnostics,SMB,Software,7257,0.08,15.12,Pipeline,2023-10-24,2023-11-30,37,3,0,1,1097.2584
19542,1307,19,3,EMEA,Industrial,Enterprise,Consumables,111239,0.08,23.4,Pipeline,2023-03-07,2023-08-23,169,6,1,0,26029.926
19543,686,11,8,APAC,Environmental,Mid-Market,Software,125744,0.11,21.6,Pipeline,2023-05-21,2023-09-05,107,14,0,1,27160.704
19544,1,11,3,APAC,Environmental,SMB,Services,10990,0.13,25.92,Pipeline,2023-11-17,2023-12-20,33,14,0,1,2848.6080000000006
19545,647,24,10,APAC,Life Sciences,SMB,Instruments,16818,0.25,21.6,Pipeline,2023-04-23,2023-07-03,71,15,0,1,3632.6880000000006
19546,170,15,15,Americas,Life Sciences,SMB,Services,33790,0.23,21.6,Pipeline,2024-01-27,2024-03-08,41,12,0,1,7298.640000000001
19547,979,23,3,APAC,Life Sciences,Mid-Market,Software,41254,0.11,21.6,Pipeline,2024-07-01,2024-10-26,117,15,0,1,8910.864000000001
19548,829,7,10,Americas,Environmental,Mid-Market,Instruments,43713,0.27,16.63,Pipeline,2023-03-31,2023-08-16,138,19,0,1,7269.4719000000005
19549,895,4,9,Americas,Pharma,SMB,Consumables,30826,0.17,21.6,Pipeline,2023-03-07,2023-06-04,89,16,0,1,6658.416000000001
19550,378,23,4,APAC,Environmental,SMB,Software,39863,0.23,18.0,Pipeline,2025-05-02,2025-06-14,43,3,0,1,7175.34
19551,404,10,6,Americas,Environmental,Mid-Market,Instruments,132092,0.18,28.08,Pipeline,2025-04-01,2025-07-05,95,17,1,0,37091.4336
19552,1313,13,8,Americas,Environmental,Mid-Market,Consumables,138922,0.34,13.86,Pipeline,2023-06-16,2023-09-19,95,8,0,1,19254.5892
19553,907,19,9,EMEA,Environmental,SMB,Instruments,7033,0.07,28.08,Pipeline,2023-02-20,2023-05-12,81,14,0,1,1974.8663999999999
19554,1450,10,12,Americas,Industrial,SMB,Services,11371,0.29,30.89,Pipeline,2024-09-03,2024-10-19,46,12,1,0,3512.5019
19555,1089,25,4,APAC,Life Sciences,SMB,Services,15256,0.07,18.0,Pipeline,2024-07-16,2024-08-21,36,7,0,1,2746.08
19556,492,9,10,EMEA,Diagnostics,Mid-Market,Software,36572,0.26,16.63,Pipeline,2024-09-04,2025-01-18,136,12,0,1,6081.9236
19557,176,7,2,Americas,Industrial,Enterprise,Software,183953,0.27,19.96,Pipeline,2023-11-25,2024-06-10,198,14,0,1,36717.0188
19558,803,15,8,Americas,Pharma,Mid-Market,Services,38857,0.19,18.0,Pipeline,2025-09-08,,126,9,0,1,6994.259999999999
19559,74,25,7,APAC,Industrial,Mid-Market,Services,34057,0.1,21.6,Pipeline,2024-04-07,2024-08-23,138,11,0,1,7356.312000000001
19560,448,20,9,EMEA,Industrial,Mid-Market,Software,44276,0.14,28.08,Pipeline,2025-01-11,2025-04-20,99,11,0,1,12432.7008
19561,756,10,12,Americas,Diagnostics,Mid-Market,Instruments,32428,0.09,28.08,Pipeline,2025-10-26,2026-01-21,87,3,1,0,9105.7824
19562,1292,3,8,Americas,Pharma,Enterprise,Software,80216,0.07,18.0,Pipeline,2024-08-24,2025-02-14,174,2,1,0,14438.88
19563,900,5,3,Americas,Industrial,Mid-Market,Services,119142,0.2,15.12,Pipeline,2023-03-24,2023-06-16,84,17,1,0,18014.2704
19564,5,24,9,APAC,Industrial,Mid-Market,Consumables,75066,0.21,18.0,Pipeline,2025-07-29,2025-12-05,129,4,0,1,13511.88
19565,451,6,7,APAC,Diagnostics,Mid-Market,Instruments,47760,0.3,19.8,Pipeline,2024-02-24,2024-05-21,87,10,0,1,9456.48
19566,1386,14,11,EMEA,Environmental,Enterprise,Services,107889,0.35,30.89,Pipeline,2024-08-21,2025-03-18,209,16,0,1,33326.9121
19567,463,22,6,EMEA,Environmental,Enterprise,Instruments,283260,0.19,18.0,Pipeline,2024-06-14,2024-11-13,152,8,0,1,50986.799999999996
19568,65,15,7,Americas,Life Sciences,SMB,Consumables,34791,0.16,21.6,Pipeline,2025-05-21,2025-07-01,41,12,1,0,7514.856000000001
19569,548,8,14,EMEA,Industrial,SMB,Software,46129,0.09,21.6,Pipeline,2024-05-11,2024-06-10,30,16,1,0,9963.864000000001
19570,718,12,4,APAC,Life Sciences,SMB,Instruments,34386,0.08,23.4,Pipeline,2025-05-31,2025-07-31,61,6,0,1,8046.324
19571,105,9,5,EMEA,Diagnostics,SMB,Software,24572,0.11,15.12,Pipeline,2023-04-11,2023-06-09,59,17,0,1,3715.2864
19572,497,2,12,APAC,Life Sciences,Mid-Market,Software,88352,0.07,18.0,Pipeline,2024-09-27,2025-02-16,142,3,0,1,15903.359999999999
19573,1331,21,11,Americas,Pharma,Mid-Market,Consumables,105056,0.07,12.6,Pipeline,2025-06-30,2025-09-29,91,10,0,1,13237.056
19574,1087,2,3,APAC,Industrial,Enterprise,Instruments,293319,0.34,19.8,Pipeline,2024-03-02,2024-08-11,162,8,0,1,58077.162000000004
19575,32,23,6,APAC,Life Sciences,Mid-Market,Services,38687,0.07,25.92,Pipeline,2024-12-30,2025-04-23,114,16,0,1,10027.6704
19576,236,25,13,APAC,Life Sciences,SMB,Instruments,19355,0.26,19.8,Pipeline,2023-08-28,,82,9,0,1,3832.29
19577,77,4,3,Americas,Industrial,Mid-Market,Consumables,34410,0.14,18.0,Pipeline,2024-06-01,2024-10-18,139,5,0,1,6193.8
19578,608,6,3,APAC,Industrial,Mid-Market,Instruments,77741,0.21,18.0,Pipeline,2023-06-21,2023-09-08,79,10,1,0,13993.38
19579,1101,11,3,APAC,Environmental,Mid-Market,Instruments,40016,0.17,18.0,Pipeline,2023-03-13,2023-08-01,141,10,0,1,7202.88
19580,1421,6,12,APAC,Life Sciences,SMB,Consumables,12720,0.08,18.0,Pipeline,2023-01-09,2023-02-14,36,6,0,1,2289.6
19581,1210,20,6,EMEA,Industrial,SMB,Instruments,44061,0.22,33.7,Pipeline,2023-10-23,2023-11-23,31,12,0,1,14848.557
19582,980,25,6,APAC,Industrial,Mid-Market,Instruments,99912,0.16,18.0,Pipeline,2023-02-12,2023-06-13,121,5,0,1,17984.16
19583,698,1,5,APAC,Industrial,SMB,Instruments,27918,0.28,23.76,Pipeline,2024-04-12,2024-05-19,37,16,0,1,6633.3168000000005
19584,325,19,4,EMEA,Life Sciences,SMB,Consumables,10201,0.13,28.08,Pipeline,2023-06-24,2023-07-26,32,18,0,1,2864.4408
19585,343,11,14,APAC,Environmental,Mid-Market,Consumables,142915,0.27,19.8,Pipeline,2025-05-17,2025-10-02,138,5,0,1,28297.170000000002
19586,1110,20,2,EMEA,Life Sciences,Enterprise,Services,81566,0.15,28.08,Pipeline,2023-10-24,2024-04-03,162,5,0,1,22903.732799999998
19587,331,7,5,Americas,Environmental,Mid-Market,Consumables,33996,0.07,15.12,Pipeline,2025-11-15,2026-02-27,104,3,1,0,5140.1952
19588,266,19,11,EMEA,Pharma,SMB,Software,21075,0.07,28.08,Pipeline,2023-09-26,2023-11-13,48,17,0,1,5917.86
19589,707,18,12,EMEA,Diagnostics,SMB,Services,12504,0.15,15.12,Pipeline,2024-09-05,2024-11-27,83,19,0,1,1890.6048
19590,1133,4,3,Americas,Pharma,Mid-Market,Services,109817,0.3,23.76,Pipeline,2023-06-13,2023-10-01,110,13,0,1,26092.5192
19591,573,6,12,APAC,Life Sciences,SMB,Software,28761,0.25,21.6,Pipeline,2025-04-17,2025-06-14,58,15,0,1,6212.376000000001
19592,393,21,5,Americas,Life Sciences,SMB,Instruments,23928,0.34,19.96,Pipeline,2025-11-03,2026-01-25,83,18,0,1,4776.0288
19593,999,1,6,APAC,Industrial,Enterprise,Consumables,330322,0.27,28.51,Pipeline,2025-12-16,2026-05-31,166,14,1,0,94174.8022
19594,1263,19,13,EMEA,Industrial,Enterprise,Instruments,203904,0.1,33.7,Pipeline,2025-12-27,2026-08-23,239,13,0,1,68715.648
19595,313,21,2,Americas,Diagnostics,Mid-Market,Services,126830,0.19,15.12,Pipeline,2023-06-22,2023-10-13,113,13,0,1,19176.696
19596,980,9,5,EMEA,Industrial,Mid-Market,Services,40820,0.12,15.12,Pipeline,2023-08-15,2023-11-15,92,11,0,1,6171.984
19597,475,11,1,APAC,Industrial,Mid-Market,Services,61668,0.17,18.0,Pipeline,2025-04-15,2025-08-20,127,8,1,0,11100.24
19598,422,21,3,Americas,Pharma,Mid-Market,Software,55304,0.33,16.63,Pipeline,2024-02-26,2024-06-18,113,12,0,1,9197.0552
19599,1049,18,8,EMEA,Pharma,Mid-Market,Consumables,132169,0.25,15.12,Pipeline,2023-04-03,2023-08-05,124,12,0,1,19983.9528
19600,357,17,7,Americas,Environmental,SMB,Consumables,22577,0.17,18.0,Pipeline,2024-03-18,2024-04-20,33,7,0,1,4063.8599999999997
19601,1038,20,6,EMEA,Environmental,Mid-Market,Software,120554,0.24,28.08,Pipeline,2024-04-12,2024-06-20,69,13,0,1,33851.5632
19602,483,4,14,Americas,Diagnostics,SMB,Consumables,32208,0.26,19.8,Pipeline,2023-08-27,2023-09-28,32,4,0,1,6377.184
19603,347,12,13,APAC,Life Sciences,SMB,Services,30490,0.29,37.07,Pipeline,2024-11-25,2025-01-05,41,11,0,1,11302.643
19604,674,20,11,EMEA,Life Sciences,SMB,Software,39991,0.09,28.08,Pipeline,2025-06-17,2025-07-24,37,11,0,1,11229.4728
19605,624,20,5,EMEA,Life Sciences,SMB,Instruments,20780,0.1,23.4,Pipeline,2023-09-01,2023-11-25,85,2,0,1,4862.5199999999995
19606,629,24,15,APAC,Environmental,SMB,Consumables,8513,0.33,23.76,Pipeline,2023-11-13,2023-12-27,44,9,0,1,2022.6888000000001
19607,61,17,15,Americas,Life Sciences,Mid-Market,Instruments,56768,0.16,25.92,Pipeline,2025-12-15,2026-04-17,123,14,0,1,14714.265600000002
19608,1002,16,2,APAC,Life Sciences,Mid-Market,Services,50879,0.25,15.12,Pipeline,2023-03-07,,105,13,0,1,7692.9048
19609,885,8,4,EMEA,Environmental,SMB,Consumables,14719,0.28,19.8,Pipeline,2024-08-25,2024-10-19,55,10,1,0,2914.362
19610,838,12,1,APAC,Diagnostics,SMB,Software,33415,0.14,23.4,Pipeline,2024-01-30,2024-03-15,45,2,1,0,7819.11
19611,484,16,14,APAC,Environmental,Enterprise,Instruments,118348,0.06,15.12,Pipeline,2025-03-21,2025-08-12,144,11,0,1,17894.2176
19612,1356,23,13,APAC,Diagnostics,SMB,Services,24272,0.19,21.6,Pipeline,2025-11-13,2025-12-20,37,10,1,0,5242.752
19613,1068,18,2,EMEA,Diagnostics,Mid-Market,Software,89874,0.19,15.12,Pipeline,2025-05-08,2025-08-04,88,17,0,1,13588.9488
19614,93,15,4,Americas,Life Sciences,SMB,Instruments,23684,0.34,23.76,Pipeline,2024-01-22,2024-03-30,68,12,0,1,5627.3184
19615,1144,21,2,Americas,Environmental,SMB,Instruments,10486,0.32,13.86,Pipeline,2025-04-18,2025-06-11,54,2,0,1,1453.3596
19616,67,12,12,APAC,Pharma,Mid-Market,Services,121326,0.33,25.74,Pipeline,2024-08-03,2024-11-15,104,2,0,1,31229.312399999995
19617,709,3,11,Americas,Diagnostics,Mid-Market,Instruments,108318,0.18,21.6,Pipeline,2025-02-10,2025-04-26,75,13,0,1,23396.688000000002
19618,991,24,15,APAC,Diagnostics,Enterprise,Consumables,124948,0.13,21.6,Pipeline,2024-10-13,2025-03-24,162,4,0,1,26988.768000000004
19619,930,17,12,Americas,Pharma,Enterprise,Software,381676,0.14,21.6,Pipeline,2025-01-28,2025-08-05,189,11,0,1,82442.016
19620,1183,19,10,EMEA,Life Sciences,SMB,Consumables,38717,0.22,33.7,Pipeline,2023-11-17,2024-02-09,84,13,0,1,13047.629
19621,244,2,5,APAC,Pharma,SMB,Instruments,41928,0.33,23.76,Pipeline,2023-10-29,2023-12-13,45,5,0,1,9962.0928
19622,391,23,2,APAC,Diagnostics,SMB,Consumables,35107,0.09,25.92,Pipeline,2025-12-27,2026-02-11,46,19,0,1,9099.734400000001
19623,1373,14,1,EMEA,Pharma,SMB,Services,47497,0.09,28.08,Pipeline,2025-11-23,2026-01-15,53,5,1,0,13337.1576
19624,304,4,1,Americas,Life Sciences,Enterprise,Services,421240,0.33,19.8,Pipeline,2024-03-07,,192,6,0,1,83405.52
19625,983,5,12,Americas,Environmental,Enterprise,Instruments,472412,0.19,15.12,Pipeline,2023-10-18,2024-04-02,167,3,0,1,71428.69440000001
19626,900,4,6,Americas,Industrial,Mid-Market,Consumables,101099,0.18,18.0,Pipeline,2025-03-24,2025-08-14,143,4,0,1,18197.82
